epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,159.931,1.97734,0.76233,0.00192,0.74157,0.56078,0.64374,0.25675,2.44244,1.19527,0.00224,0.0005876,0.0005876,0.0005876
109,161.413,1.93027,0.78549,0.00188,0.72525,0.57255,0.62883,0.24536,2.5139,1.15696,0.00231,0.0005744,0.0005744,0.0005744
110,162.885,1.9104,0.75339,0.00187,0.78732,0.56863,0.63984,0.25599,2.45856,1.17865,0.00227,0.0005612,0.0005612,0.0005612
111,164.339,1.90824,0.75172,0.00185,0.77912,0.59608,0.64828,0.25087,2.44024,1.15652,0.00227,0.000548,0.000548,0.000548
112,165.753,1.88643,0.71479,0.00185,0.70898,0.61176,0.63665,0.2312,2.51032,1.13544,0.00233,0.0005348,0.0005348,0.0005348
113,167.156,1.941,0.7403,0.0019,0.74365,0.58431,0.63701,0.2316,2.5393,1.13727,0.00234,0.0005216,0.0005216,0.0005216
114,168.655,2.00051,0.72026,0.00195,0.76163,0.57255,0.63902,0.25169,2.48644,1.13051,0.00231,0.0005084,0.0005084,0.0005084
115,170.172,1.90699,0.71235,0.00186,0.72589,0.58824,0.62825,0.24381,2.52712,1.15285,0.00235,0.0004952,0.0004952,0.0004952
116,171.827,1.9131,0.69688,0.00188,0.72873,0.6,0.63796,0.24607,2.48995,1.12164,0.00231,0.000482,0.000482,0.000482
117,173.222,1.92928,0.70851,0.00187,0.70055,0.58431,0.62692,0.24184,2.55029,1.1812,0.00236,0.0004688,0.0004688,0.0004688
118,174.635,1.89441,0.73127,0.0018,0.70818,0.63137,0.66298,0.23876,2.52691,1.2028,0.00229,0.0004556,0.0004556,0.0004556
119,176.148,1.89299,0.72633,0.00184,0.7259,0.63137,0.64669,0.23848,2.52134,1.22142,0.00231,0.0004424,0.0004424,0.0004424
120,177.549,1.84685,0.69499,0.00178,0.69527,0.61176,0.64552,0.24632,2.50021,1.17849,0.00232,0.0004292,0.0004292,0.0004292
121,179.015,1.8611,0.69569,0.00175,0.75613,0.57148,0.64897,0.25606,2.47981,1.17678,0.00228,0.000416,0.000416,0.000416
122,180.435,1.79201,0.69689,0.00168,0.74452,0.59608,0.65314,0.26001,2.4671,1.14497,0.00231,0.0004028,0.0004028,0.0004028
123,181.873,1.85752,0.67488,0.00178,0.72521,0.58039,0.6424,0.2544,2.47291,1.17062,0.00231,0.0003896,0.0003896,0.0003896
124,183.393,1.84779,0.67512,0.00178,0.74435,0.54902,0.62501,0.25055,2.48385,1.21081,0.0023,0.0003764,0.0003764,0.0003764
125,184.784,1.81141,0.70064,0.00176,0.80527,0.51373,0.62387,0.24852,2.47509,1.22664,0.00228,0.0003632,0.0003632,0.0003632
126,186.229,1.80134,0.68493,0.00169,0.64325,0.59608,0.61514,0.25159,2.45494,1.21106,0.00225,0.00035,0.00035,0.00035
127,187.69,1.79754,0.66257,0.00174,0.67619,0.59781,0.63685,0.25954,2.44783,1.15006,0.00223,0.0003368,0.0003368,0.0003368
128,189.086,1.75959,0.66145,0.00168,0.72529,0.56945,0.6402,0.25772,2.4478,1.10983,0.00223,0.0003236,0.0003236,0.0003236
129,190.572,1.79099,0.68726,0.00171,0.75524,0.54118,0.64426,0.25663,2.44383,1.10217,0.00223,0.0003104,0.0003104,0.0003104
130,191.981,1.77705,0.66091,0.00173,0.80442,0.54118,0.64459,0.26655,2.41159,1.12022,0.00222,0.0002972,0.0002972,0.0002972
131,193.697,1.80513,0.68228,0.00173,0.77845,0.55115,0.63813,0.26511,2.43001,1.13743,0.00222,0.000284,0.000284,0.000284
132,195.185,1.76832,0.69067,0.00171,0.7792,0.54902,0.62895,0.256,2.46583,1.13575,0.00223,0.0002708,0.0002708,0.0002708
133,196.576,1.75814,0.67605,0.00163,0.70877,0.62037,0.63812,0.25164,2.46953,1.1303,0.00226,0.0002576,0.0002576,0.0002576
134,198.07,1.72175,0.64676,0.00163,0.70514,0.62835,0.65262,0.25775,2.44937,1.09733,0.00227,0.0002444,0.0002444,0.0002444
135,199.484,1.76289,0.6701,0.00164,0.80928,0.53249,0.63851,0.2537,2.48709,1.1315,0.00227,0.0002312,0.0002312,0.0002312
136,200.892,1.71929,0.65872,0.00162,0.81142,0.53333,0.62484,0.25808,2.44895,1.16842,0.00226,0.000218,0.000218,0.000218
137,202.369,1.74639,0.63323,0.00164,0.81034,0.53333,0.63151,0.25989,2.45291,1.14293,0.00226,0.0002048,0.0002048,0.0002048
138,203.853,1.71114,0.62731,0.00164,0.77964,0.53333,0.61094,0.25289,2.46812,1.15022,0.00226,0.0001916,0.0001916,0.0001916
139,205.363,1.72266,0.61439,0.00163,0.74835,0.55977,0.61147,0.25327,2.44614,1.12481,0.00225,0.0001784,0.0001784,0.0001784
140,206.781,1.74101,0.62895,0.00163,0.75355,0.56356,0.6174,0.25348,2.46053,1.11876,0.00226,0.0001652,0.0001652,0.0001652
141,208.855,1.68154,0.59895,0.00159,0.70488,0.6,0.61776,0.24867,2.47411,1.12096,0.00226,0.000152,0.000152,0.000152
142,210.356,1.70566,0.61973,0.00159,0.68951,0.59216,0.61258,0.24849,2.47452,1.13627,0.00227,0.0001388,0.0001388,0.0001388
143,211.774,1.75714,0.64525,0.00168,0.75049,0.55686,0.6125,0.25085,2.46889,1.12613,0.00228,0.0001256,0.0001256,0.0001256
144,213.316,1.69232,0.59506,0.00157,0.79202,0.56749,0.63589,0.2588,2.44889,1.11351,0.00227,0.0001124,0.0001124,0.0001124
145,214.709,1.73551,0.6302,0.00163,0.79389,0.574,0.64676,0.25934,2.45653,1.09828,0.00228,9.92e-05,9.92e-05,9.92e-05
146,216.126,1.66514,0.60096,0.00162,0.70704,0.61519,0.63574,0.25565,2.45708,1.10502,0.00227,8.6e-05,8.6e-05,8.6e-05
147,217.763,1.70101,0.65054,0.00158,0.78075,0.56078,0.63531,0.25608,2.46126,1.11415,0.00227,7.28e-05,7.28e-05,7.28e-05
148,219.312,1.73019,0.60792,0.00165,0.77376,0.54902,0.62833,0.25456,2.47186,1.10513,0.00228,5.96e-05,5.96e-05,5.96e-05
149,220.705,1.63173,0.60435,0.00152,0.76602,0.55208,0.62252,0.25479,2.47942,1.10501,0.00228,4.64e-05,4.64e-05,4.64e-05
150,222.2,1.62188,0.60812,0.00154,0.76485,0.56122,0.62889,0.25296,2.47273,1.11601,0.00228,3.32e-05,3.32e-05,3.32e-05
